user_id	country	age	gender	playcount	registered_unixtime
3691360	US	25	m	84781	1146608664
3692142	US	29	m	22019	1146623131
3692401	UK	-1	n	15872	1146628857
3692458	US	24	n	55803	1146630474
3692579	AU	-1	m	1899	1146633615
3692873	US	28		45375	1146642285
3693194		2	n	69772	1146650916
3694449	HR	29	f	15790	1146672666
3694683		32	m	1192	1146675994
3695731		-1	n	167879	1146689372
3695869	PL	36	m	43569	1146691511
3696691		-1	m	91006	1146705178
3697739	CH	-1	m	92909	1146733567
3697999	US	24	m	76960	1146740170
3698890	ZA	32	m	98347	1146754918
3699098	TR	112	m	100444	1146757868
3699283	US	32		14232	1146760584
3699385	BE	27	m	42320	1146762035
3700685	FI	27	m	97254	1146780093
3700732	US	23	m	112419	1146780765
3700752	CL	23	m	18531	1146781123
3701013	MX	25	f	64642	1146785565
3701178	CA	34	m	100419	1146789188
3701557	US	25	f	13773	1146796394
3701735		-1	n	7160	1146800715
3702266		-1	n	69080	1146817480
3702276	FR	-1	m	29107	1146817675
3702375		-1	n	10914	1146820146
3702380	JP	26	m	51024	1146820246
3703010	US	26	m	31221	1146834205
3703087	CA	47	m	24444	1146835582
3703466	AU	28	m	12323	1146841583
3703788		-1	n	1336	1146847031
3703838	RU	-1	m	54256	1146847703
3704198	US	-1	m	7069	1146852894
3704232	SE	-1	m	11549	1146853332
3704561	US	26	f	34730	1146858357
3705150	IE	27	m	19887	1146867376
3705577		-1		43006	1146877277
3705640	ZA	35	f	262	1146878805
3705803	DK	-1	m	46105	1146882929
3706441	FI	23	m	10579	1146904766
3706910	NO	-1	m	6019	1146915791
3706999	US	27	n	38109	1146917447
3707789	NL	23	m	19781	1146931008
3707876	UK	24	m	50786	1146932175
3708587	BE	27	f	8965	1146941601
3708628		-1	n	1255	1146942183
3709707	US	-1	f	20860	1146957297
3710984	NL	26	m	65764	1146990637
3711115	NO	22	f	80461	1146994171
3711443	UK	-1	m	73989	1147000643
3711549	DE	26	m	15690	1147002838
3711616	UK	28	f	9819	1147004049
3711798	PL	26	m	36903	1147007459
3712012	HR	27	m	31548	1147011346
3712741		-1	n	14260	1147021725
3713179	US	21	m	28789	1147027010
3713401	US	20	m	112965	1147029875
3713566		-1	n	4952	1147031994
3714016	US	37	n	94528	1147036826
3714105	HR	27	m	86586	1147037803
3714995	US	25	m	67365	1147065174
3715261	TW	-1	m	41646	1147073250
3715356	RU	28	m	1918	1147075999
3715377	US	29	m	31841	1147076595
3715993	RU	-1	n	762	1147090784
3716638	US	32	m	30869	1147100670
3716724	NL	25	m	17028	1147101654
3716727	NL	23	f	64251	1147101665
3716930	UK	23	m	64086	1147104218
3718059	US	29	m	26304	1147118027
3718424		-1	n	334	1147122435
3718492	FI	24	f	516	1147123102
3718701	DO	-1	m	71787	1147125841
3720023	FR	29	f	39288	1147156912
3720296		-1	n	1190	1147164192
3720888	US	29	f	850	1147176686
3720923	PL	22	m	179356	1147177443
3720965	PL	21	m	1722	1147178332
3721893	RO	24	m	141306	1147192322
3722304	UK	36	m	100949	1147198053
3722748	UK	20	m	15053	1147203537
3723292	US	97	m	18835	1147210289
3723507	UK	38	m	31093	1147213693
3724187	US	21	f	58527	1147227892
3724354	AU	22	f	48079	1147231934
3726518	PL	26	f	30223	1147277192
3726607		-1	n	1196	1147278446
3727162	UK	23	f	84592	1147283635
3727691	US	61	m	66151	1147289206
3728449	UK	53	m	31790	1147297960
3728635		-1	n	1409	1147300693
3728691	CZ	32	m	19541	1147301866
3729528	HU	31	m	1417	1147317023
3729614	BR	-1	m	333	1147319131
3729712	TW	-1	n	52976	1147321527
3729878	US	25	m	1326	1147325996
3730218	UK	-1	m	525	1147335214
3730800	HR	25	m	66448	1147347583
3730952	PL	26	m	33540	1147353065
3731650	UK	-1	m	17432	1147363668
3731995	FI	20	m	88734	1147368386
3732087	SE	32	m	80389	1147369782
3732652	UK	-1	m	55120	1147376450
3732812	PL	-1	m	111200	1147378492
3733042		-1	f	25330	1147381683
3733393	IE	-1	n	38163	1147386942
3733420	UK	28	f	8251	1147387405
3733466	UK	24	m	37481	1147388056
3733510	NO	40	m	39347	1147388690
3734112		-1	n	184	1147400996
3734318	RU	28	m	23996	1147406279
3734554		-1	n	8824	1147413360
3734720	PL	24	m	43481	1147418094
3734829	US	24	m	29186	1147421051
3734987	DE	40	m	156849	1147424443
3735715	US	48	m	74090	1147439700
3735818	UK	-1	n	49158	1147441195
3735935	LV	-1	m	92621	1147442819
3736127		-1	n	159	1147445611
3736779	UA	-1	m	168735	1147454163
3736980	ES	26	m	93750	1147456810
3737357	UK	19	m	169459	1147462022
3737625	UA	-1	m	22100	1147465623
3737899	US	20	f	36636	1147469685
3738683	RU	36	m	73968	1147487864
3738747		-1	m	70416	1147489581
3739205	IE	-1	m	57363	1147502082
3739272		25	n	53913	1147504213
3741183	NO	22	m	70508	1147538850
3741352	FR	34	m	650	1147541134
3741386	PL	21	m	128721	1147541613
3741431	US	31	m	69237	1147542173
3741458	DE	22	f	134267	1147542615
3741925		-1	n	6000	1147549034
3742456	SK	22	m	67781	1147555505
3742477	TH	31	m	31443	1147555821
3742503	UK	-1		1639	1147556249
3742601	FI	22	m	53410	1147558000
3742904	US	-1	m	41468	1147563449
3742984	FI	25	f	28222	1147565031
3743890	CA	22	m	51990	1147585890
3744526	FI	24	m	9325	1147602068
3744548	FI	31	m	1206	1147602472
3744817	RU	26	f	956	1147606854
3745026	UK	25	f	30560	1147610408
3745085	EE	21	m	21502	1147611217
3745276	NO	-1	m	73456	1147613824
3746198	UK	29	m	4162	1147626475
3746297	US	24	m	28684	1147627675
3746726	US	21	m	33955	1147632942
3746954	US	28	m	19163	1147636365
3746956	UK	22	m	63902	1147636375
3747083	SE	22	m	48619	1147637925
3747275	FR	28	m	21358	1147640557
3747487		-1	n	42956	1147643164
3747618	US	31	m	9246	1147645140
3747714		-1	n	1954	1147646579
3749036	RU	-1	m	93391	1147673211
3749236	CA	24	m	131229	1147678561
3750098	IE	22	m	55084	1147696324
3750117	FI	27	m	6045	1147696750
3750950	RU	25	m	14639	1147708001
3751339	SE	23	m	39870	1147712695
3751364	BR	35	m	5284	1147712951
3751377	PL	36	m	114416	1147713086
3751473		-1	m	11220	1147714364
3751683	DE	26	m	125683	1147716778
3752224	UK	23	f	187454	1147722844
3752449	NO	22	m	75279	1147725561
3753676	US	22	m	37446	1147745799
3753681	FI	30	n	25284	1147745960
3753893	US	22	f	12557	1147750025
3754086	US	37	m	70933	1147754153
3754402		-1	n	1853	1147761770
3754622		-1	m	38548	1147766955
3754923	RU	27	f	62056	1147774044
3755492	TR	27	m	22237	1147784453
3755555	AU	-1	m	59621	1147785215
3755614	FR	24	f	24947	1147786081
3756164	US	30	f	81070	1147793459
3756604	US	25	m	22002	1147799016
3756694		-1	n	3819	1147800207
3756985	US	24	f	183699	1147803765
3757402	DE	22	m	49655	1147808430
3757573	ES	37	m	89122	1147810676
3757687	UK	23	f	28483	1147811753
3757905	FR	32	m	17680	1147814215
3758406	HR	49	m	34907	1147821793
3758551	US	29	m	5996	1147824261
3759720	US	28	n	9777	1147853517
3761011	SE	22	m	52144	1147877271
3762094	US	28	f	31358	1147890109
3762793		-1	n	496	1147895491
3764034		-1	n	590	1147907015
3766473		-1	n	913	1147940595
3767109	FR	45	m	21981	1147949468
3767208	HU	30	f	42002	1147950630
3767277	US	38	m	113354	1147952050
3767609	UK	37	m	36689	1147956225
3767912	IT	25	m	44018	1147959223
3768204		29	m	37086	1147962144
3769322	SE	26	m	36636	1147971194
3769502	UK	23	m	31474	1147972799
3769553	BE	25	m	39466	1147973247
3771155	US	26	m	39946	1147987118
3771457	SE	25	m	58171	1147989949
3771887		-1	n	5723	1147994258
3772507	SE	27	m	64125	1148000830
3773457	US	111	m	100486	1148013325
3773665	DE	25	m	40360	1148017239
3773909	IT	37	m	1725	1148022053
3773982		-1	n	158076	1148023332
3773986	US	37	m	58991	1148023427
3774221	AU	22	m	69265	1148027505
3774687	US	37	m	68449	1148033954
3775103	IT	-1	m	18841	1148039213
3775304	US	25	f	95891	1148041371
3775380	AU	30	m	66764	1148042092
3776027	DE	-1		951	1148047964
3776239	UK	57	m	48383	1148049910
3776285	FI	22	m	79659	1148050347
3776652	UK	41	m	13692	1148053519
3777727	BR	25	m	114183	1148062678
3777745	IE	23	m	666	1148062840
3777819	UK	34	m	17993	1148063431
3778317	AR	28	m	25991	1148067363
3778928	BR	26	m	46638	1148072372
3778968	FR	33	m	21457	1148072779
3780142		-1	n	373	1148085487
3782362	US	29	m	30533	1148118564
3783497	DK	23	m	65912	1148131791
3784061	SE	19	f	6817	1148137017
3784080	CA	32	m	23104	1148137236
3785360	US	-1	m	29915	1148148723
3785484	ES	35	f	18484	1148149772
3785584		-1	n	510	1148150610
3787522	US	-1	m	31339	1148172847
3787915	US	-1	n	401121	1148178170
3787982		-1	n	2265	1148178921
3788788	BR	28	m	1834	1148191451
3789276	SK	30	m	82732	1148200283
3789291	ES	33	m	31004	1148200548
3789622	DE	27	m	127240	1148205338
3789767	HU	28	m	61180	1148207100
3789789	CZ	29	m	13109	1148207392
3789810	FR	32	m	47856	1148207693
3790608	SK	27	m	62661	1148216017
3790695	JP	-1	m	115957	1148216840
3791196		-1	n	1346	1148221219
3791581	NL	-1	m	36962	1148224638
3792201	FR	30	f	39988	1148230437
3792773	US	27	m	55752	1148235331
3793108	SE	27	f	17306	1148238009
3793232		-1	f	72306	1148238910
3794037	UK	28	m	14667	1148245760
3794286	BR	-1	m	39424	1148248248
3794323	BR	31	m	31195	1148248608
3794656	US	25	m	84829	1148252050
3794696	FI	25	m	100021	1148252581
3794921	PL	24	m	94852	1148255202
3795103	PL	26	m	77315	1148256987
3795538		-1	n	74256	1148262025
3796654	CL	28	m	83322	1148277187
3796723	US	25	m	71581	1148278532
3797697	PL	21	m	111662	1148292861
3797721	UK	32	m	38569	1148293139
3797842	DE	40	m	40247	1148294586
3798023	FI	40	m	17302	1148296676
3798260	BY	34	m	64372	1148298896
3798751	HU	28	m	36019	1148303030
3798840		-1	n	1075	1148303694
3799231		-1	n	164	1148306676
3799749		-1	n	40757	1148310288
3800169	BR	-1	m	60384	1148313111
3800391	DE	23	m	50905	1148314663
3800503	RU	23	f	101196	1148315531
3800741	US	-1	m	16655	1148317235
3800836	NL	20	f	38458	1148317835
3800889	FI	51	m	149758	1148318223
3801391	UK	23	m	69192	1148321936
3801898	FR	36	m	34657	1148326100
3802749	NL	29	m	188221	1148332139
3804000	US	23	f	72127	1148342623
3804353	US	41	m	84743	1148346117
3804392	CL	23	m	34664	1148346455
3806628	RU	27	m	30880	1148376366
3807448	NL	36	m	157013	1148386146
3809021	US	35	m	133129	1148399590
3809114		-1	n	1324	1148400326
3810699	NO	23	f	59998	1148414062
3811622		-1	n	4395	1148421954
3813310	US	20	m	55568	1148438687
3813717		-1	n	1083	1148443874
3813990	RU	24	f	27220	1148448524
3814056	BR	23	m	89408	1148449571
3814692	UK	37	m	12411	1148460299
3814904		-1	n	1279	1148463094
3815094	PT	31	m	702	1148465380
3815721	DE	23	m	38170	1148472883
3816087	DE	23	m	59688	1148476546
3816094	DE	-1	m	83798	1148476653
3816434	UK	30	f	89555	1148479891
3816462	BR	27	m	48615	1148480101
3816658		-1	m	80061	1148481770
3817029	UK	48	m	37011	1148484911
3818670	FI	18	m	55525	1148498481
3819305	BG	22	m	562900	1148504133
3819512	FR	20	m	67577	1148505729
3819579	DE	-1	m	6451	1148506322
3820303	US	31	f	34955	1148513281
3822486	FI	23	f	46101	1148543160
3822700	RU	27	m	336902	1148546091
3823619		-1		1153	1148555894
3824292	IT	34	m	26455	1148562048
3824500	DE	23	m	32512	1148563877
3824961	FI	24	f	21439	1148567767
3825427	FI	26	f	18207	1148571571
3825540		-1	n	3021	1148572433
3825898	DE	28	n	38076	1148575212
3826347	PL	32	m	162560	1148579066
3826678	PH	-1	f	50883	1148581759
3827172	UK	34	m	5260	1148586121
3827958	US	-1	n	56910	1148592425
3827975	ES	-1	m	5243	1148592624
3828698	DE	23	m	32633	1148597766
3828817	US	-1	f	76170	1148598686
3829248	US	24	m	20400	1148602647
3829453	US	22	m	28262	1148604665
3830970		-1	n	389	1148623962
3831206	RU	45	m	138	1148627579
3831644	UK	22	f	33270	1148633838
3831711	UK	21	m	61063	1148634755
3832389	FI	24	f	103161	1148642424
3833435	UK	-1	m	82822	1148652821
3834380	BR	29	m	58088	1148661327
3835002	US	-1	m	999	1148666630
3835298	US	32	m	45632	1148669454
3835436	US	25	m	172786	1148671134
3835576		-1	n	657	1148672611
3835920	BR	-1	n	25710	1148675846
3836240		-1	n	61619	1148679628
3836289	UK	25	m	20802	1148680005
3837198	UK	31	m	6415	1148688684
3837347	FR	30	m	17142	1148690805
3838743	CA	32	m	40419	1148709452
3839132	DE	33	m	22386	1148716087
3839362		-1	n	1393	1148719720
3839581	FI	21	m	46734	1148722437
3839602	LT	32	f	16454	1148722677
3840956	BR	23	f	9430	1148736920
3841174	US	-1	m	1498	1148738821
3841416	TR	-1	f	52434	1148740784
3841818	CC	32	m	187609	1148744137
3841865	NO	-1	m	18320	1148744510
3842093	PL	24	m	129677	1148746568
3842500	US	22	m	79892	1148749864
3843316	UK	22	m	65632	1148756059
3844005		-1	n	1535	1148761332
3844738	PL	28	m	150760	1148767600
3845696	FI	26	m	14958	1148777851
3846576	US	21	f	315178	1148789372
3846689	AU	20	m	143416	1148790898
3847236	US	24	m	65090	1148800234
3847620	CH	-1	m	514	1148806424
3847788	DE	26	m	62712	1148808553
3847834	FI	23	f	6979	1148809128
3847892	AU	25	m	29776	1148809719
3848050	AU	22	m	21550	1148811635
3848240	LT	23	m	81333	1148813878
3848252	UK	24	m	192955	1148813944
3849430	FI	26	f	56354	1148826183
3849831		-1	m	25734	1148828984
3850158	UK	20	m	46383	1148832203
3850434	FI	29	m	36368	1148834461
3850492	PL	31	m	153417	1148834878
3851463		-1	n	23286	1148842753
3851729		-1	n	209	1148844514
3851733	US	26	m	51686	1148844532
3852410	UK	-1	m	17431	1148850355
3852435	UK	24	m	46973	1148850587
3852474	DE	24	m	8479	1148850914
3852969	ES	24	m	51884	1148856482
3853122	DE	-1	n	91115	1148858235
3853829	AU	25	f	49873	1148866309
3853883	US	24	n	211675	1148867167
3854570	US	27	m	54537	1148875409
3855730		-1		76025	1148905905
3855902	RO	-1	m	92630	1148907518
3855975		-1	n	2931	1148908278
3856092	RU	28	m	76658	1148909339
3856323		-1	n	1827	1148911301
3856459	NO	17	m	20991	1148912407
3857077	US	22	m	58039	1148917959
3857302	US	26	m	35980	1148919572
3858996	UK	37	m	247	1148933378
3859428	PL	58	m	3203	1148937275
3860200	SE	26	f	13628	1148944262
3861446	US	23	m	16040	1148958032
3863296	BR	31	f	25804	1148985113
3863529		-1	n	95959	1148987796
3863822	DE	25	m	14843	1148991008
3863876	DE	24	m	97427	1148991682
3864364	NL	27	m	39727	1148995868
3864897	MX	30	m	101394	1148999890
3866180	ID	25	m	270990	1149009519
3866210	US	36	m	466	1149009754
3866796	US	22	m	26118	1149013995
3866998	RS	-1	f	50290	1149015451
3867206	FR	24	m	29229	1149017974
3867213	SE	21	m	301	1149018064
3867603	FR	35	m	7428	1149021325
3868441	US	22	m	56434	1149028047
3868463	HR	27	m	61804	1149028192
3868845		-1	n	56655	1149031754
3869704		-1	n	33480	1149050887
3869835	US	27	f	14782	1149053103
3869904	US	23	m	228499	1149054716
3869995	DE	-1	f	32306	1149056625
3870035	RO	34	m	29795	1149057371
3870766	DE	26	m	45066	1149069277
3871289	RU	-1	m	6153	1149076039
3871557	UK	23	m	13178	1149078943
3872886		-1	n	1086	1149090577
3872968	DE	20	m	107018	1149091178
3873064	NO	26	m	82882	1149092025
3873098	US	-1	m	34447	1149092534
3873233	IL	-1	m	48628	1149094391
3873307	AR	32	m	80895	1149094845
3873664	BE	23	m	50621	1149097371
3873866	RU	30	m	10588	1149098683
3874496	NL	24	n	81780	1149102719
3874791	NL	30	m	34176	1149104609
3875338	US	22	m	23988	1149108421
3875408		-1	n	773	1149108970
3875659	UK	25	m	5507	1149110784
3875660	US	19	f	67199	1149110787
3875819		-1	m	19263	1149111967
3875871	BR	22	n	1574	1149112419
3876594		-1	n	71453	1149118813
3876953	US	21	m	599108	1149122526
3877081		-1	n	112	1149123711
3877643	CL	29	m	27707	1149129693
3878601	GR	26	m	68707	1149144661
3879337		-1	n	434	1149156008
3881783	UK	22	m	29632	1149177917
3882114	US	-1	m	4960	1149180626
3883188	FR	23	f	85109	1149188011
3883299		-1	n	295	1149188732
3883301	US	33	m	465	1149188753
3883454	US	27	m	6271	1149189553
3883834		-1	n	1819	1149190897
3884027		-1	n	3906	1149191645
3885189		-1	n	423	1149196294
3885535	US	36	m	12952	1149197730
3885778		-1	n	66977	1149198919
3886221	MK	28	m	45420	1149201611
3888019	AU	14	m	34760	1149215102
3888515	US	-1	f	55806	1149220043
3888606	US	30	f	2220	1149221175
3889442		-1	f	146972	1149232028
3889481	FI	28	f	1311	1149232552
3890334	CA	28	m	75706	1149243950
3890576	UK	-1	f	24790	1149246897
3891337		-1	n	1459	1149253879
3891887	NO	27	f	46185	1149257569
3892986	US	-1	m	34531	1149264810
3893416	US	-1	m	97551	1149267683
3893890	GS	-1	f	4313	1149271316
3893963	DE	26	n	37776	1149271812
3894509	US	21	m	65085	1149275805
3894721	HR	23	m	91067	1149277136
3895516	CZ	35	m	917	1149282794
3895957	US	-1	m	286607	1149286214
3896054	SE	22	f	59455	1149287146
3896060		-1	n	1803	1149287210
3897038	DE	35	n	46692	1149297322
3897383	US	23	m	8377	1149301180
3898067	RU	22	f	55755	1149311665
3898821	DE	23	f	104499	1149325515
3899240	RU	29	f	63198	1149330869
3899270	SE	24	m	28269	1149331112
3899513	DE	30	m	3398	1149333894
3900385	AU	30	f	35818	1149343843
3901167	NL	30	m	46002	1149350614
3901622	RU	28	m	18879	1149354147
3902045	AT	23	n	17421	1149357545
3902828	UK	42	m	36518	1149363507
3903423		-1	m	53729	1149368263
3903515		-1	n	281	1149368932
3904364	US	25	m	42462	1149376690
3905462	US	18	m	28432	1149389441
3906142	US	22	f	48517	1149398965
3906718	RU	27	m	41082	1149409097
3907692	RU	-1	f	21425	1149421769
3907898	RU	-1	n	100160	1149424180
3908359	UK	23	m	26027	1149428594
3908678	US	53	m	38540	1149431489
3909563	CH	24	m	23839	1149438544
3909596	ES	27	f	18891	1149438734
3912180	US	22	f	92015	1149457324
3912889	PL	25	f	31931	1149463535
3912960	ES	-1	f	29476	1149464232
3913894	US	23	n	47908	1149473608
3914626	NO	-1	m	24370	1149481382
3915138	US	25	f	15662	1149487768
3916191		-1	n	5825	1149501400
3916308	IT	29	m	37090	1149502553
3916347	RU	22	m	88788	1149503018
3917479	IR	22	f	9742	1149514308
3918081	US	33	f	31129	1149519115
3918191	DE	-1	n	2748	1149519954
3918956	NL	29	m	16588	1149525220
3919311	ES	31	m	34028	1149527663
3919319		-1	n	749	1149527734
3920129	PL	29	m	20486	1149532839
3921090	ZA	32	m	19782	1149539894
3922638	FI	27	m	32740	1149552574
3923030		-1	n	29546	1149556575
3923139	US	19	m	66092	1149557788
3923404	US	23	m	86724	1149560702
3923649	BR	24	m	125590	1149563390
3924698	MY	28	f	76873	1149578452
3924856	ID	37	m	186701	1149581090
3925426		-1	n	9910	1149588918
3925976	FR	36	f	8029	1149595115
3926269	IT	21	m	42158	1149598082
3926377	DE	22	m	146025	1149598991
3926825	US	-1	n	86264	1149602827
3927713	SI	25	m	123909	1149608933
3928141		-1	n	1971	1149612268
3928937	US	-1	n	83837	1149617581
3929886	DE	24	m	54350	1149623694
3929957	US	31	m	38106	1149624160
3931604	MX	21	m	342584	1149637175
3933148	US	26	m	26660	1149654406
3933165	AR	-1	m	203	1149654590
3933229	MX	24	m	95520	1149655382
3933610	CA	21	n	104579	1149661741
3934806	BG	26	m	34764	1149677251
3935691		-1	n	2924	1149686340
3936150	US	29	m	50208	1149690549
3936490	NL	20	n	21691	1149693320
3937312	US	27	m	68964	1149699498
3937896		-1		175180	1149703456
3938521	NO	22	n	200323	1149707450
3938560	FI	26	f	28915	1149707715
3939583	US	26	f	30551	1149714657
3941507	US	-1	m	893	1149732528
3942405		-1	n	286	1149743341
3942540	US	-1	m	44329	1149745235
3943009	US	20	f	59135	1149752874
3943446	FI	28	m	147234	1149758767
3943470	BR	28	f	114200	1149759135
3944113	ES	25	f	81496	1149766813
3944589		-1	n	109831	1149771372
3944609	DE	-1	f	21914	1149771547
3945327		-1	m	1161	1149777667
3946441	FI	24	m	25851	1149785677
3946515		21	m	112531	1149786236
3946631	UK	24	f	12122	1149787067
3946632	US	22	f	28242	1149787075
3947344	TR	24	m	25055	1149791942
3948117	CZ	28	m	30927	1149796835
3948630		-1	n	35336	1149800351
3948645		-1	n	34839	1149800478
3949983	US	35	m	83020	1149813348
3952525		-1	n	814	1149847972
3952721	LV	23	m	19927	1149850161
3952951	HR	36	m	1992	1149852784
3955603	DK	44	m	11627	1149876971
3955674	MX	40	m	66321	1149877434
3955952	UK	31	m	63417	1149879437
3956739	FR	27	m	142029	1149885382
3957149	SE	27	f	24867	1149888740
3957324		-1	m	19134	1149890132
3958024	AR	22	f	16543	1149897440
3958910	AU	-1	m	47186	1149908440
3959853	LT	-1	m	124060	1149923627
3960625	AT	21	m	16463	1149934308
3960795		25	m	58404	1149936450
3961563	FI	23	m	100720	1149946181
3961662	DE	26	m	51596	1149947156
3961792	UK	22	f	25448	1149948286
3963425	PL	-1	f	151516	1149963512
3963711	US	22	m	46933	1149965967
3964344	SE	25	m	53385	1149971226
3964553		-1	n	2422	1149973158
3964692	LV	27	m	37627	1149974389
3965092	US	21	f	41170	1149978215
3965715	BR	25	f	1866	1149984957
3966666	US	38	m	1165	1149996874
3967731	FI	20	m	112695	1150014730
3967787	AU	46	m	15568	1150015681
3969834	CA	25	m	67175	1150039591
3970152	DE	25	m	144648	1150042239
3970671	US	19	m	79928	1150046907
3971634	FI	20	m	64216	1150054686
3972426	CL	31	m	42723	1150060991
3973347	UK	29	m	38317	1150070378
3975692	UK	-1	m	237883	1150100894
3975796	AU	24	m	23937	1150102680
3976423		-1	n	1307	1150110633
3976504	RU	25	m	168632	1150111512
3976747		-1	n	1784	1150114182
3976952	US	-1	m	1480	1150116138
3977125	UK	29	m	1086	1150117814
3977147	BE	37	m	5439	1150118038
3979635	UK	24	f	44879	1150137215
3979754	CA	28	f	41502	1150138085
3980712	DE	-1	f	100831	1150144807
3982380		-1	n	1146	1150159312
3982875	US	-1	m	38529	1150164985
3982941		-1	n	5264	1150165638
3984282	US	36	f	16459	1150183886
3984612	AU	27	m	87609	1150188426
3985897	DE	-1	n	32632	1150203466
3987271	US	-1	m	2730	1150215009
3988284	US	26	m	113108	1150222471
3988350		-1	n	2622	1150222899
3988624	US	28	f	14880	1150224757
3988673	UK	-1	n	32942	1150225183
3989266	FI	19	f	105164	1150229521
3989822		-1	n	1631	1150233509
3990185	IT	27	m	29174	1150236396
3990220	US	34	m	75714	1150236681
3991313	CL	29	m	91000	1150247960
3991365	NO	30	m	29247	1150248368
3991505	NO	27	m	28639	1150249697
3992548	MX	22	f	89376	1150262803
3992596	US	28	m	12274	1150263625
3993054	SE	42	m	100421	1150270570
3994041	DE	23	m	37714	1150283436
3994070	DK	22	m	87167	1150283692
3994340	AU	-1	m	371	1150286611
3994371	HR	29	m	57649	1150286953
3994410	DE	-1	n	2162	1150287289
3994417	UK	26	m	27223	1150287391
3995083	NO	20	f	24454	1150293689
3995827	NO	-1	m	5163	1150300083
3996174	ES	26	m	102639	1150302621
3996495	RU	25	m	38419	1150305078
3996641		21	m	1493	1150306046
3996907	CZ	25	f	10148	1150307972
3997310		-1	n	25980	1150311076
3997763	NL	21	m	50663	1150314042
3998103	US	30	m	131599	1150316343
3998405	FI	-1	n	108247	1150318496
4000023	JP	-1	m	58842	1150332760
4000426	FR	-1	m	119929	1150337115
4000775	US	21	f	13854	1150340803
4001123	US	19	m	38578	1150345084
4001981	NL	30	f	21285	1150365320
4003299	BE	-1	m	108059	1150378827
4003601		-1		1759	1150381420
4004473	PL	25	m	98358	1150389067
4005949	UK	22	m	9524	1150400490
4006199		-1	n	9403	1150402511
4007696	US	20	m	52331	1150415408
4008369	US	42	m	226996	1150423318
4008983	US	29	f	127863	1150430693
4009373	AU	25	m	16936	1150436639
4009785	RU	32	m	17671	1150443158
4011470	FI	26	m	98579	1150462661
4014854	US	-1	f	1547	1150490414
4015031	US	25	m	49609	1150491592
4015150	UA	31	m	90799	1150492444
4015623	US	47	f	32527	1150496614
4015949	DE	36	m	1133	1150499807
4016018	PL	31	m	131691	1150500625
4016236	BR	24	m	36608	1150503091
4017043	US	-1	m	8203	1150513224
4018105	UK	-1	m	11494	1150530745
4019359	PL	21	m	81703	1150546592
4019812	UK	-1	f	1422	1150551605
4020153	UK	31	f	26326	1150554758
4020615	BR	-1	f	13555	1150559385
4021036	RU	30	m	42480	1150563281
4021827	RO	21	m	14316	1150570108
4023282	FR	-1	n	60553	1150583141
4024505	BR	22	f	45621	1150597923
4024981		-1		2567	1150603996
4025188	AU	24	m	134529	1150607221
4026244	EE	28	f	49607	1150624067
4027538	PL	28	m	92717	1150638296
4027633		-1	m	67437	1150639251
4028212	CZ	26	m	104887	1150644707
4029457	DE	-1	m	42933	1150655972
4029614	US	-1	m	145109	1150657099
4029687	IT	33	m	48935	1150657653
4030069	US	23	m	39949	1150660330
4030169	PL	23	m	74043	1150661169
4030401	NL	28	m	45766	1150663046
4030517	BE	25	m	9148	1150664086
4031440	CZ	25	m	36194	1150672395
4031799	CA	22	m	37621	1150676341
4032091		-1	n	262861	1150679501
4032120	US	24	m	92983	1150679931
4032296	RU	29	m	1028	1150682062
4032472	PR	102	f	33691	1150684141
4032823	US	24	m	21234	1150688399
4033292	CZ	45	m	60235	1150694864
4033556		-1	n	91311	1150699082
4033659	DE	-1	m	60613	1150700580
4033701	AU	34	m	160384	1150701167
4033982	CZ	27	m	53590	1150705087
4033998	SK	34	m	13924	1150705226
4034176	CZ	23	m	87348	1150707596
4034187		-1	n	12083	1150707717
4034548	NL	24	m	15246	1150711790
4034836	UK	-1	m	2960	1150714911
4034874	FI	21	f	66345	1150715495
4034925	SK	-1	m	347	1150715860
4034943	NL	27	m	64562	1150716053
4035716	PL	28	m	150397	1150723961
4036441	CZ	27	m	51939	1150730123
4037032	CH	22	m	38391	1150735510
4037159	CZ	30	m	37218	1150736319
4038128	UK	32	f	18180	1150742778
4038435		-1	n	1072	1150744853
4038823		-1	n	2646	1150747325
4040048	PL	30	m	73663	1150756874
4041989		-1	n	30702	1150779415
4042256	HR	24	m	82204	1150783474
4042881		-1	n	21809	1150792349
4043588	IT	27	m	15890	1150800527
4044188	PL	24	m	93910	1150806893
4044548	CZ	22	m	3940	1150810360
4046678	SE	28	m	35761	1150827117
4046984	DE	19	f	98508	1150829123
4047746	NL	35	m	53831	1150834873
4048507	US	21	m	33071	1150840989
4048550	CA	20	m	41984	1150841313
4048728	NO	27	m	31061	1150843103
4049820	US	48	m	17488	1150854787
4050528	US	-1	m	54709	1150864014
4052906	UK	28	m	18380	1150894465
4053977	US	31	m	337	1150903244
4054530		21	m	31138	1150907633
4055422	SE	26	m	32921	1150913794
4058001	US	26	m	6671	1150935561
4058032	AU	18	m	1115	1150935890
4058097	CL	28	m	71576	1150936639
4058582	US	4	m	85964	1150942705
4058623	US	22	f	49686	1150943266
4058988	AU	23	m	328966	1150947612
4060545	PT	23	m	91840	1150969948
4060989	DE	-1	f	195685	1150975464
4061030	DE	22	m	37533	1150975872
4061112	SE	38	n	94043	1150976897
4063309	US	21	m	42958	1150996337
4064595		26	m	111612	1151004950
